ano,mes,conselho,conta,conta_norm,soma_d,soma_c,n_lancamentos
2025,2,CFC,6.4.1.1.03.01.005,64110301005,40054.87,0.0,1
2025,2,CFC,6.4.1.1.03.02.004,64110302004,160495.0,0.0,3
2025,2,CFC,6.4.1.1.04.01.003,64110401003,0.0,1863670.2200000002,12
2025,2,CFC,6.4.1.1.04.01.005,64110401005,0.0,40054.87,1
2025,2,CFC,6.4.1.1.04.02.004,64110402004,0.0,160495.0,3
2025,2,CFC,8.1.2.1.09.01.004,81210901004,28565.49,0.0,1
2025,2,CFC,8.1.2.1.09.01.008,81210901008,69900.0,0.0,1
2025,2,CFC,8.1.2.2.09.01.004,81220901004,0.0,28565.49,1
2025,2,CFC,8.1.2.2.09.01.008,81220901008,0.0,69900.0,1
2025,3,CFC,1.1.1.1.03.01.001,11110301001,9108798.02,9108798.02,51
2025,3,CFC,1.1.1.1.03.01.003,11110301003,531173.0,531173.0,18
2025,3,CFC,1.1.1.1.03.02.001,11110302001,5509411.89,5806707.34,460
2025,3,CFC,1.1.1.1.03.02.002,11110302002,60985.0,60340.18,55
2025,3,CFC,1.1.1.1.05.01.001,11110501001,4806108.45,3851641.59,20
2025,3,CFC,1.1.1.1.05.01.002,11110501002,54126.68,0.0,1
2025,3,CFC,1.1.1.1.05.01.003,11110501003,500735.25,33013.0,7
2025,3,CFC,1.1.1.1.05.02.007,11110502007,62750.99,20000.0,2
2025,3,CFC,1.1.1.1.05.02.016,11110502016,12333.42,0.0,1
2025,3,CFC,1.1.1.1.05.02.017,11110502017,78393.45,0.0,1
2025,3,CFC,1.1.1.1.05.02.018,11110502018,531644.1,0.0,2
2025,3,CFC,1.1.1.1.05.02.019,11110502019,63706.06,0.0,1
2025,3,CFC,1.1.1.1.05.02.020,11110502020,193946.53,0.0,11
2025,3,CFC,1.1.1.1.06.01.016,11110601016,0.0,4000.0,7
2025,3,CFC,1.1.1.1.06.01.019,11110601019,0.0,500.0,2
2025,3,CFC,1.1.1.1.06.01.020,11110601020,3000.0,3000.0,3
2025,3,CFC,1.1.1.1.07.01.002,11110701002,0.0,125.0,1
2025,3,CFC,1.1.1.1.07.04.002,11110704002,33000.0,31184.1,15
2025,3,CFC,1.1.1.1.07.04.005,11110704005,0.0,161.5,2
2025,3,CFC,1.1.1.1.07.06.006,11110706006,16.61,0.0,1
2025,3,CFC,1.1.2.1.04.01.001,11210401001,0.0,16618.71,18
2025,3,CFC,1.1.2.1.04.01.002,11210401002,0.0,41929.270000000004,17
2025,3,CFC,1.1.2.1.04.01.003,11210401003,0.0,96632.92,19
2025,3,CFC,1.1.2.1.04.01.004,11210401004,0.0,16020.689999999999,19
2025,3,CFC,1.1.2.1.04.01.005,11210401005,0.0,165093.16,19
2025,3,CFC,1.1.2.1.04.01.006,11210401006,0.0,122482.58,19
2025,3,CFC,1.1.2.1.04.01.007,11210401007,0.0,156308.83000000002,19
2025,3,CFC,1.1.2.1.04.01.008,11210401008,0.0,121160.84,20
2025,3,CFC,1.1.2.1.04.01.009,11210401009,0.0,147827.41999999998,19
2025,3,CFC,1.1.2.1.04.01.010,11210401010,0.0,86481.67,19
2025,3,CFC,1.1.2.1.04.01.011,11210401011,0.0,513607.47000000003,19
2025,3,CFC,1.1.2.1.04.01.012,11210401012,0.0,66421.95,20
2025,3,CFC,1.1.2.1.04.01.013,11210401013,0.0,142824.35,19
2025,3,CFC,1.1.2.1.04.01.014,11210401014,0.0,140425.27,19
2025,3,CFC,1.1.2.1.04.01.015,11210401015,0.0,70292.64,19
2025,3,CFC,1.1.2.1.04.01.016,11210401016,0.0,111793.44,19
2025,3,CFC,1.1.2.1.04.01.017,11210401017,0.0,54576.23,19
2025,3,CFC,1.1.2.1.04.01.018,11210401018,0.0,392059.51,18
2025,3,CFC,1.1.2.1.04.01.019,11210401019,0.0,491247.18,19
2025,3,CFC,1.1.2.1.04.01.020,11210401020,0.0,69319.35,21
2025,3,CFC,1.1.2.1.04.01.021,11210401021,0.0,51737.96,19
2025,3,CFC,1.1.2.1.04.01.022,11210401022,0.0,18830.15,32
2025,3,CFC,1.1.2.1.04.01.023,11210401023,0.0,394126.64999999997,19
2025,3,CFC,1.1.2.1.04.01.024,11210401024,0.0,195329.08,19
2025,3,CFC,1.1.2.1.04.01.025,11210401025,0.0,43572.56,19
2025,3,CFC,1.1.2.1.04.01.026,11210401026,0.0,1867017.81,20
2025,3,CFC,1.1.2.1.04.01.027,11210401027,0.0,53091.68,19
2025,3,CFC,1.1.3.1.01.01.002,11310101002,46995.87,169436.9,6
2025,3,CFC,1.1.3.1.01.01.003,11310101003,35336.14,0.0,1
2025,3,CFC,1.1.3.1.01.01.004,11310101004,74373.49,76116.79000000001,3
2025,3,CFC,1.1.3.1.01.01.005,11310101005,3500.09,5921.09,4
2025,3,CFC,1.1.3.1.01.01.006,11310101006,916.26,700.67,3
2025,3,CFC,1.1.3.1.01.01.008,11310101008,1896.72,1918.3300000000002,3
2025,3,CFC,1.1.3.1.02.01.002,11310201002,20993.03,20993.03,2
2025,3,CFC,1.1.3.1.03.01.001,11310301001,148488.06,149400.25,2
2025,3,CFC,1.1.3.1.03.01.002,11310301002,161773.8,161773.8,2
2025,3,CFC,1.1.3.1.03.01.003,11310301003,92.74,491.13,3
2025,3,CFC,1.1.3.1.03.01.004,11310301004,2838.06,2865.09,2
2025,3,CFC,1.1.3.3.01.05.009,11330105009,15052.01,0.0,1
2025,3,CFC,1.1.3.3.01.10.001,11330110001,0.0,15094.2,2
2025,3,CFC,1.1.3.3.01.10.002,11330110002,0.0,26153.86,2
2025,3,CFC,1.1.3.3.01.10.009,11330110009,10792.35,0.0,1
2025,3,CFC,1.1.3.3.01.16.001,11330116001,0.0,26161.21,1
2025,3,CFC,1.1.3.3.01.16.002,11330116002,0.0,7750.14,1
2025,3,CFC,1.1.3.3.01.16.009,11330116009,11988.21,0.0,1
2025,3,CFC,1.1.3.3.01.17.009,11330117009,5185.84,0.0,2
2025,3,CFC,1.1.3.3.01.21.009,11330121009,1406.39,0.0,1
2025,3,CFC,1.1.3.3.01.23.009,11330123009,53165.0,0.0,1
2025,3,CFC,1.1.3.4.01.02.006,11340102006,0.01,104.16000000000001,3
2025,3,CFC,1.1.3.4.01.02.033,11340102033,11.49,951.49,3
2025,3,CFC,1.1.3.5.01.04.003,11350104003,5853.85,0.0,1
2025,3,CFC,1.1.3.5.01.04.007,11350104007,9362.68,0.0,1
2025,3,CFC,1.1.3.5.01.04.008,11350104008,71498.57,0.0,2
2025,3,CFC,1.1.3.5.01.04.009,11350104009,13198.05,0.0,1
2025,3,CFC,1.1.3.5.01.04.010,11350104010,10048.85,0.0,1
2025,3,CFC,1.1.3.5.01.04.011,11350104011,108919.68,35917.59,3
2025,3,CFC,1.1.3.5.01.04.012,11350104012,18154.91,0.0,1
2025,3,CFC,1.1.3.6.99.01.010,11369901010,0.0,10267.7,3
2025,3,CFC,1.1.4.1.01.01.001,11410101001,3308.0,1538.07,4
2025,3,CFC,1.1.4.1.01.01.008,11410101008,3578.5,327.71,3
2025,3,CFC,1.1.4.1.01.01.010,11410101010,0.0,38.57,1
2025,3,CFC,1.1.4.1.01.01.013,11410101013,0.0,1019.09,1
2025,3,CFC,1.1.4.1.01.01.015,11410101015,0.0,1325.91,1
2025,3,CFC,1.1.4.1.01.01.016,11410101016,149.0,33.65,2
2025,3,CFC,1.1.5.1.01.01.001,11510101001,0.0,307.48,1
2025,3,CFC,1.1.5.1.01.01.002,11510101002,0.0,267.31,1
2025,3,CFC,1.1.5.1.01.02.001,11510102001,0.0,140.14,1
2025,3,CFC,1.2.2.2.01.01.001,12220101001,110450.0,0.0,1
2025,3,CFC,1.2.2.2.01.01.002,12220101002,1199.6,0.0,1
2025,3,CFC,1.2.2.2.03.01.001,12220301001,0.0,4996.94,1
2025,3,CFC,1.2.2.2.03.01.002,12220301002,0.0,3895.63,1
2025,3,CFC,1.2.2.2.03.01.003,12220301003,0.0,3477.67,1
2025,3,CFC,1.2.2.2.03.01.004,12220301004,0.0,54.31,1
2025,3,CFC,1.2.2.2.03.01.006,12220301006,0.0,29693.97,1
2025,3,CFC,1.2.2.2.03.02.001,12220302001,0.0,111111.11,1
2025,3,CFC,1.2.2.3.02.01.001,12230201001,0.0,4556.24,1
2025,3,CFC,1.2.2.3.02.01.003,12230201003,0.0,13139.0,1
2025,3,CFC,2.1.1.1.01.01.001,21110101001,76146.29,1084959.34,5
2025,3,CFC,2.1.1.2.01.01.001,21120101001,371376.31000000006,362598.02,8
2025,3,CFC,2.1.1.2.01.01.002,21120101002,260500.12,223512.2,10
2025,3,CFC,2.1.1.2.01.01.003,21120101003,17273.31,16867.65,5
2025,3,CFC,2.1.2.1.01.01.002,21210101002,43401.049999999996,46841.77,56
2025,3,CFC,2.1.2.1.01.01.003,21210101003,208462.79,215226.14,201
2025,3,CFC,2.1.2.1.01.01.004,21210101004,88002.79,90920.49,29
2025,3,CFC,2.1.2.1.01.01.005,21210101005,0.0,201119.0,14
2025,3,CFC,2.1.2.1.02.01.001,21210201001,97191.08,97831.65999999999,6
2025,3,CFC,2.1.2.1.02.01.002,21210201002,270193.6,329726.69,5
2025,3,CFC,2.1.2.1.02.01.003,21210201003,9003.16,10013.43,5
2025,3,CFC,2.1.2.1.02.01.004,21210201004,74968.12,74373.49,2
2025,3,CFC,2.1.2.1.02.01.005,21210201005,1912.93,1896.72,2
2025,3,CFC,2.1.2.1.02.01.007,21210201007,135573.37,133802.9,2
2025,3,CFC,2.1.2.1.02.01.009,21210201009,330.0,330.0,2
2025,3,CFC,2.1.2.1.02.01.010,21210201010,492.56,495.52,2
2025,3,CFC,2.1.2.1.02.01.014,21210201014,916.26,916.26,4
2025,3,CFC,2.1.2.1.02.01.015,21210201015,2408.0,3500.09,3
2025,3,CFC,2.1.2.1.03.01.001,21210301001,198864.68,198864.68,6
2025,3,CFC,2.1.2.1.03.01.028,21210301028,2213.93,0.0,1
2025,3,CFC,2.1.2.1.03.01.029,21210301029,666595.44,688274.01,4
2025,3,CFC,2.1.2.1.03.01.033,21210301033,0.0,900.0,1
2025,3,CFC,2.1.2.1.03.01.034,21210301034,945.5,945.5,2
2025,3,CFC,2.1.2.1.03.01.056,21210301056,1050.0,1050.0,2
2025,3,CFC,2.1.2.1.03.01.063,21210301063,1288.56,1288.56,2
2025,3,CFC,2.1.2.1.03.01.084,21210301084,47134.81,53432.26,8
2025,3,CFC,2.1.2.1.03.01.087,21210301087,2058.17,2058.17,4
2025,3,CFC,2.1.2.1.03.01.095,21210301095,13316.09,13316.09,6
2025,3,CFC,2.1.2.1.03.01.097,21210301097,4512.12,4512.12,3
2025,3,CFC,2.1.2.1.03.01.106,21210301106,1572.83,3145.66,3
2025,3,CFC,2.1.2.1.03.01.127,21210301127,11616.72,11616.72,2
2025,3,CFC,2.1.2.1.03.01.135,21210301135,0.0,1250.0,1
2025,3,CFC,2.1.2.1.03.01.142,21210301142,1505.04,1505.04,2
2025,3,CFC,2.1.2.1.03.01.144,21210301144,2603.69,1865.1,2
2025,3,CFC,2.1.2.1.03.01.146,21210301146,121602.8,121602.8,2
2025,3,CFC,2.1.2.1.03.01.163,21210301163,773.87,773.87,2
2025,3,CFC,2.1.2.1.03.01.168,21210301168,498.96,1482.22,2
2025,3,CFC,2.1.2.1.03.01.175,21210301175,0.0,4650.0,1
2025,3,CFC,2.1.2.1.03.01.178,21210301178,20601.74,0.0,1
2025,3,CFC,2.1.2.1.03.01.179,21210301179,1117.5900000000001,1117.5900000000001,4
2025,3,CFC,2.1.2.1.03.01.201,21210301201,110450.0,110450.0,2
2025,3,CFC,2.1.2.1.03.01.211,21210301211,676065.75,682748.12,7
2025,3,CFC,2.1.2.1.03.01.212,21210301212,1199.6,1199.6,2
2025,3,CFC,2.1.2.1.03.01.216,21210301216,2865.09,2838.06,2
2025,3,CFC,2.1.2.1.03.01.217,21210301217,208.0,208.0,2
2025,3,CFC,2.1.2.1.03.01.225,21210301225,2600.0,2600.0,2
2025,3,CFC,2.1.2.1.03.01.227,21210301227,892.5,892.5,2
2025,3,CFC,2.1.2.1.03.01.247,21210301247,5761.74,5761.74,8
2025,3,CFC,2.1.2.1.03.01.257,21210301257,0.0,17664.0,2
2025,3,CFC,2.1.2.1.03.01.259,21210301259,15000.0,15000.0,2
2025,3,CFC,2.1.2.1.03.01.276,21210301276,73787.52,73787.52,6
2025,3,CFC,2.1.2.1.03.01.300,21210301300,3250.14,4591.780000000001,3
2025,3,CFC,2.1.2.1.03.01.308,21210301308,3661.36,3661.36,2
2025,3,CFC,2.1.2.1.03.01.332,21210301332,17689.29,0.0,1
2025,3,CFC,2.1.2.1.03.01.389,21210301389,0.0,7189.86,2
2025,3,CFC,2.1.2.1.03.01.399,21210301399,126880.0,0.0,1
2025,3,CFC,2.1.2.1.03.01.408,21210301408,106000.0,106000.0,2
2025,3,CFC,2.1.2.1.03.01.444,21210301444,124583.58,249167.16,3
2025,3,CFC,2.1.2.1.03.01.445,21210301445,2686.0,2686.0,2
2025,3,CFC,2.1.2.1.03.01.455,21210301455,11014.36,11014.36,16
2025,3,CFC,2.1.2.1.03.01.475,21210301475,4347.02,4347.02,2
2025,3,CFC,2.1.2.1.03.01.477,21210301477,3491.08,1745.54,3
2025,3,CFC,2.1.2.1.03.01.479,21210301479,0.0,4062.01,2
2025,3,CFC,2.1.2.1.03.01.494,21210301494,74925.44,79621.88,16
2025,3,CFC,2.1.2.1.03.01.498,21210301498,394.26,394.26,2
2025,3,CFC,2.1.2.1.03.01.505,21210301505,361.86,361.87,2
2025,3,CFC,2.1.2.1.03.01.507,21210301507,250204.41999999998,250204.41999999998,8
2025,3,CFC,2.1.2.1.03.01.518,21210301518,88388.28,88388.28,2
2025,3,CFC,2.1.2.1.03.01.520,21210301520,759.44,759.44,2
2025,3,CFC,2.1.2.1.03.01.535,21210301535,0.0,576.84,1
2025,3,CFC,2.1.2.1.03.01.540,21210301540,1650.0,1650.0,2
2025,3,CFC,2.1.2.1.03.01.543,21210301543,255934.26,185692.5,3
2025,3,CFC,2.1.2.1.03.01.579,21210301579,1044.97,1044.97,2
2025,3,CFC,2.1.2.1.03.01.590,21210301590,4309.34,4309.34,2
2025,3,CFC,2.1.2.1.03.01.593,21210301593,2710.8,0.0,1
2025,3,CFC,2.1.2.1.03.01.596,21210301596,418.48,418.48,2
2025,3,CFC,2.1.2.1.03.01.600,21210301600,117670.40000000001,117670.40000000001,4
2025,3,CFC,2.1.2.1.03.01.701,21210301701,833.31,833.31,2
2025,3,CFC,2.1.2.1.03.01.748,21210301748,151.04,151.04,2
2025,3,CFC,2.1.2.1.03.01.832,21210301832,41329.68,329.68,2
2025,3,CFC,2.1.2.1.03.01.891,21210301891,68518.44,68518.44,2
2025,3,CFC,2.1.2.1.03.01.895,21210301895,309.71,309.71,2
2025,3,CFC,2.1.2.1.03.01.957,21210301957,149400.25,148488.06,2
2025,3,CFC,2.1.2.1.03.01.991,21210301991,322.0,0.0,1
2025,3,CFC,2.1.3.1.01.01.003,21310101003,759292.18,759292.18,339
2025,3,CFC,2.1.3.1.01.01.005,21310101005,314.95,314.95,2
2025,3,CFC,2.1.3.1.01.01.007,21310101007,1144.51,1471.72,14
2025,3,CFC,2.1.3.1.01.01.008,21310101008,22475.85,22475.85,334
2025,3,CFC,2.1.3.1.01.01.023,21310101023,685.0,685.0,2
2025,3,CFC,2.1.3.1.01.01.036,21310101036,59984.0,0.0,1
2025,3,CFC,2.1.3.1.01.01.999,21310101999,16440.21,16440.21,4
2025,3,CFC,2.1.3.8.02.01.001,21380201001,0.0,17640.72,1
2025,3,CFC,2.1.4.1.01.01.001,21410101001,238313.13,209270.4,9
2025,3,CFC,2.1.4.1.01.01.002,21410101002,43496.2,48780.72,4
2025,3,CFC,2.1.4.1.01.01.003,21410101003,14295.74,16741.63,3
2025,3,CFC,2.1.4.1.01.01.004,21410101004,1786.9699999999998,2092.7,3
2025,3,CFC,2.1.4.1.01.02.001,21410102001,5361.72,139905.1,2
2025,3,CFC,2.1.4.1.01.02.002,21410102002,1336.5600000000002,32611.74,3
2025,3,CFC,2.1.4.1.01.02.003,21410102003,428.94,11192.41,2
2025,3,CFC,2.1.4.1.01.02.004,21410102004,406.98,1399.05,3
2025,3,CFC,2.3.1.1.01.01.001,23110101001,10267.7,0.0,3
2025,3,CFC,3.1.1.1.01.01.001,31110101001,2045752.8299999998,55886.53,5
2025,3,CFC,3.1.1.1.01.01.002,31110101002,672090.12,18056.88,15
2025,3,CFC,3.1.1.1.01.01.003,31110101003,314333.26999999996,0.0,4
2025,3,CFC,3.2.1.1.01.01.001,32110101001,14444.1,0.0,1
2025,3,CFC,3.3.1.1.01.01.001,33110101001,13350.48,2131.41,17
2025,3,CFC,3.3.1.1.01.01.002,33110101002,3684929.84,6899.83,433
2025,3,CFC,3.3.1.1.01.01.003,33110101003,170924.87,0.0,8
2025,3,CFC,3.4.1.1.01.01.002,34110101002,8222.01,0.0,49
2025,3,CFC,3.6.1.1.01.01.001,36110101001,2207.84,0.0,1
2025,3,CFC,3.9.1.1.01.01.002,39110101002,221.0,0.0,4
2025,3,CFC,4.2.1.1.01.01.002,42110101002,46.0,539145.0,25
2025,3,CFC,4.3.1.1.01.01.001,43110101001,0.0,97589.8,7
2025,3,CFC,4.3.1.1.01.01.004,43110101004,0.0,1461946.92,10
2025,3,CFC,6.2.1.1.02.01.001,62110201001,0.0,16618.71,18
2025,3,CFC,6.2.1.1.02.01.002,62110201002,0.0,41929.270000000004,17
2025,3,CFC,6.2.1.1.02.01.003,62110201003,0.0,96632.92,19
2025,3,CFC,6.2.1.1.02.01.004,62110201004,0.0,16020.689999999999,19
2025,3,CFC,6.2.1.1.02.01.005,62110201005,0.0,165093.16,19
2025,3,CFC,6.2.1.1.02.01.006,62110201006,0.0,122482.58,19
2025,3,CFC,6.2.1.1.02.01.007,62110201007,0.0,156308.83000000002,19
2025,3,CFC,6.2.1.1.02.01.008,62110201008,0.0,121160.84,20
2025,3,CFC,6.2.1.1.02.01.009,62110201009,0.0,147827.41999999998,19
2025,3,CFC,6.2.1.1.02.01.010,62110201010,0.0,86481.67,19
2025,3,CFC,6.2.1.1.02.01.011,62110201011,0.0,513607.47000000003,19
2025,3,CFC,6.2.1.1.02.01.012,62110201012,0.0,66421.95,20
2025,3,CFC,6.2.1.1.02.01.013,62110201013,0.0,142824.35,19
2025,3,CFC,6.2.1.1.02.01.014,62110201014,0.0,140425.27,19
2025,3,CFC,6.2.1.1.02.01.015,62110201015,0.0,70292.64,19
2025,3,CFC,6.2.1.1.02.01.016,62110201016,0.0,111793.44,19
2025,3,CFC,6.2.1.1.02.01.017,62110201017,0.0,54576.23,19
2025,3,CFC,6.2.1.1.02.01.018,62110201018,0.0,392059.51,18
2025,3,CFC,6.2.1.1.02.01.019,62110201019,0.0,491247.18,19
2025,3,CFC,6.2.1.1.02.01.020,62110201020,0.0,69319.35,21
2025,3,CFC,6.2.1.1.02.01.021,62110201021,0.0,51737.96,19
2025,3,CFC,6.2.1.1.02.01.022,62110201022,0.0,18830.15,32
2025,3,CFC,6.2.1.1.02.01.023,62110201023,0.0,394126.64999999997,19
2025,3,CFC,6.2.1.1.02.01.024,62110201024,0.0,195329.08,19
2025,3,CFC,6.2.1.1.02.01.025,62110201025,0.0,43572.56,19
2025,3,CFC,6.2.1.1.02.01.026,62110201026,0.0,1867017.81,20
2025,3,CFC,6.2.1.1.02.01.027,62110201027,0.0,53091.68,19
2025,3,CFC,6.2.1.2.02.02.001,62120202001,46.0,40985.0,20
2025,3,CFC,6.2.1.2.02.06.001,62120206001,0.0,498160.0,5
2025,3,CFC,6.2.1.2.02.09.013,62120209013,0.0,17640.72,1
2025,3,CFC,6.2.1.3.01.01.001,62130101001,0.0,33904.0,3
2025,3,CFC,6.2.1.3.05.01.004,62130501004,0.0,1461946.92,10
2025,3,CFC,6.2.2.4.01.02.010,62240102010,0.0,15094.2,2
2025,3,CFC,6.2.2.4.01.02.016,62240102016,0.0,26161.21,1
2025,3,CFC,6.2.9.1.01.01.001,62910101001,7699466.01,46.0,81
2025,3,CFC,6.2.9.1.01.01.002,62910101002,41255.41,0.0,3
2025,3,CFC,6.3.1.1.01.01.001,63110101001,1254795.72,0.0,1
2025,3,CFC,6.3.1.1.01.01.003,63110101003,302032.43,0.0,1
2025,3,CFC,6.3.1.1.01.01.004,63110101004,139905.1,0.0,1
2025,3,CFC,6.3.1.1.01.01.005,63110101005,209270.4,55886.53,2
2025,3,CFC,6.3.1.1.01.01.006,63110101006,55886.53,0.0,2
2025,3,CFC,6.3.1.1.01.01.007,63110101007,3930.39,0.0,1
2025,3,CFC,6.3.1.1.01.01.008,63110101008,11413.82,0.0,1
2025,3,CFC,6.3.1.1.01.01.010,63110101010,68518.44,0.0,1
2025,3,CFC,6.3.1.1.01.02.001,63110102001,412184.81000000006,13027.09,5
2025,3,CFC,6.3.1.1.01.02.002,63110102002,241180.99000000002,4470.92,6
2025,3,CFC,6.3.1.1.01.02.003,63110102003,18724.32,558.87,4
2025,3,CFC,6.3.1.1.01.03.001,63110103001,92.74,197.0,2
2025,3,CFC,6.3.1.1.01.03.002,63110103002,161773.8,0.0,1
2025,3,CFC,6.3.1.1.01.03.003,63110103003,148488.06,0.0,1
2025,3,CFC,6.3.1.1.01.03.004,63110103004,2838.06,0.0,1
2025,3,CFC,6.3.1.2.01.01.001,63120101001,4855.64,0.0,1
2025,3,CFC,6.3.1.2.01.01.002,63120101002,9588.46,0.0,2
2025,3,CFC,6.3.1.3.01.01.001,63130101001,1386.5900000000001,0.0,3
2025,3,CFC,6.3.1.3.01.01.008,63130101008,3715.43,0.0,3
2025,3,CFC,6.3.1.3.01.01.012,63130101012,5631.71,0.0,2
2025,3,CFC,6.3.1.3.01.01.015,63130101015,771.94,0.0,2
2025,3,CFC,6.3.1.3.01.01.016,63130101016,149.0,0.0,1
2025,3,CFC,6.3.1.3.01.01.017,63130101017,299.9,0.0,1
2025,3,CFC,6.3.1.3.01.02.001,63130102001,1865.1,0.0,1
2025,3,CFC,6.3.1.3.01.02.002,63130102002,125.0,0.0,1
2025,3,CFC,6.3.1.3.01.09.001,63130109001,26.9,0.0,1
2025,3,CFC,6.3.1.3.02.01.003,63130201003,15000.0,0.0,1
2025,3,CFC,6.3.1.3.02.01.005,63130201005,1318003.53,0.0,18
2025,3,CFC,6.3.1.3.02.01.007,63130201007,8190.370000000001,0.0,2
2025,3,CFC,6.3.1.3.02.01.008,63130201008,50597.310000000005,0.01,6
2025,3,CFC,6.3.1.3.02.01.009,63130201009,88717.95999999999,573.32,3
2025,3,CFC,6.3.1.3.02.01.010,63130201010,6300.0,0.0,2
2025,3,CFC,6.3.1.3.02.01.011,63130201011,20264.0,0.0,3
2025,3,CFC,6.3.1.3.02.01.012,63130201012,2058.17,0.0,2
2025,3,CFC,6.3.1.3.02.01.013,63130201013,67185.7,0.0,6
2025,3,CFC,6.3.1.3.02.01.018,63130201018,7189.86,0.0,2
2025,3,CFC,6.3.1.3.02.01.021,63130201021,21593.64,0.0,2
2025,3,CFC,6.3.1.3.02.01.026,63130201026,7494.09,0.0,3
2025,3,CFC,6.3.1.3.02.01.027,63130201027,3650.0,0.0,1
2025,3,CFC,6.3.1.3.02.01.028,63130201028,412.01,0.0,1
2025,3,CFC,6.3.1.3.02.01.029,63130201029,1050.0,0.0,1
2025,3,CFC,6.3.1.3.02.01.030,63130201030,131295.04,0.0,7
2025,3,CFC,6.3.1.3.02.01.032,63130201032,53826.520000000004,0.0,5
2025,3,CFC,6.3.1.3.02.01.033,63130201033,11978.59,0.0,2
2025,3,CFC,6.3.1.3.02.01.035,63130201035,1482.22,0.0,1
2025,3,CFC,6.3.1.3.02.01.036,63130201036,2497.24,0.0,3
2025,3,CFC,6.3.1.3.02.01.037,63130201037,4706.59,0.0,5
2025,3,CFC,6.3.1.3.02.01.039,63130201039,1187.22,0.0,2
2025,3,CFC,6.3.1.3.02.01.040,63130201040,11014.36,0.0,8
2025,3,CFC,6.3.1.3.02.01.045,63130201045,1537.12,0.0,1
2025,3,CFC,6.3.1.3.02.01.047,63130201047,685.0,0.0,1
2025,3,CFC,6.3.1.3.02.01.048,63130201048,371807.22,0.0,5
2025,3,CFC,6.3.1.3.02.03.001,63130203001,114160.54000000001,0.0,20
2025,3,CFC,6.3.1.3.02.03.002,63130203002,444913.13,5775.0,92
2025,3,CFC,6.3.1.3.02.03.003,63130203003,210193.51,0.0,65
2025,3,CFC,6.3.1.3.02.04.001,63130204001,97002.42,0.0,31
2025,3,CFC,6.3.1.3.02.04.002,63130204002,319588.64,0.0,99
2025,3,CFC,6.3.1.3.02.04.003,63130204003,266157.06,311.5,99
2025,3,CFC,6.3.1.3.02.06.001,63130206001,22475.85,240.0,172
2025,3,CFC,6.3.1.4.01.02.001,63140102001,1725.31,0.0,25
2025,3,CFC,6.3.1.4.01.02.002,63140102002,6496.7,0.0,24
2025,3,CFC,6.3.1.6.01.01.002,63160101002,2207.84,0.0,1
2025,3,CFC,6.3.1.9.01.01.002,63190101002,221.0,0.0,4
2025,3,CFC,6.3.2.1.03.01.001,63210301001,110450.0,0.0,1
2025,3,CFC,6.3.2.1.03.01.002,63210301002,1199.6,0.0,1
2025,3,CFC,6.3.9.1.01.01.001,63910101001,81040.23999999999,6754317.04,524
2025,3,CFC,6.3.9.1.01.01.002,63910101002,0.0,111649.6,2
2025,3,CFC,8.1.2.1.09.01.016,81210901016,59984.0,0.0,1
2025,3,CFC,8.1.2.2.09.01.016,81220901016,0.0,59984.0,1
2025,4,CFC,1.1.1.1.03.01.001,11110301001,14220336.57,14220336.57,62
2025,4,CFC,1.1.1.1.03.01.002,11110301002,93026.0,93026.0,6
2025,4,CFC,1.1.1.1.03.01.003,11110301003,44013.0,44013.0,3
2025,4,CFC,1.1.1.1.03.02.001,11110302001,9866878.52,9589983.81,606
2025,4,CFC,1.1.1.1.03.02.002,11110302002,40477.0,39248.659999999996,55
2025,4,CFC,1.1.1.1.05.01.001,11110501001,5689911.6,7972811.6,21
2025,4,CFC,1.1.1.1.05.01.002,11110501002,58936.31,93026.0,3
2025,4,CFC,1.1.1.1.05.01.003,11110501003,6685.45,44013.0,2
2025,4,CFC,1.1.1.1.05.02.007,11110502007,68247.04,0.0,1
2025,4,CFC,1.1.1.1.05.02.016,11110502016,13558.91,0.0,1
2025,4,CFC,1.1.1.1.05.02.017,11110502017,86332.63,7000.0,4
2025,4,CFC,1.1.1.1.05.02.018,11110502018,1772337.98,0.0,3
2025,4,CFC,1.1.1.1.05.02.019,11110502019,70166.82,0.0,1
2025,4,CFC,1.1.1.1.05.02.020,11110502020,208173.17,0.0,11
2025,4,CFC,1.1.1.1.06.01.016,11110601016,4000.0,4000.0,3
2025,4,CFC,1.1.1.1.06.01.019,11110601019,500.0,0.0,1
2025,4,CFC,1.1.1.1.06.01.020,11110601020,3000.0,3000.0,3
2025,4,CFC,1.1.1.1.07.01.002,11110701002,0.0,125.0,1
2025,4,CFC,1.1.1.1.07.04.002,11110704002,44000.0,43760.0,31
2025,4,CFC,1.1.1.1.07.04.005,11110704005,100600.0,103284.28,171
2025,4,CFC,1.1.1.1.07.06.006,11110706006,18.35,0.0,1
2025,4,CFC,1.1.2.1.04.01.001,11210401001,0.0,19040.49,20
2025,4,CFC,1.1.2.1.04.01.002,11210401002,0.0,45806.55,20
2025,4,CFC,1.1.2.1.04.01.003,11210401003,0.0,117461.27,20
2025,4,CFC,1.1.2.1.04.01.004,11210401004,0.0,20117.98,20
2025,4,CFC,1.1.2.1.04.01.005,11210401005,0.0,230223.49,20
2025,4,CFC,1.1.2.1.04.01.006,11210401006,0.0,142113.82,20
